"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-menderes-oglananasi-ataturk-kiralik/mustakil-ev/129073-420","28","23.000","14-10-2025","Kiralık Müstakil Ev","2 +
                          1","85 m²","7
                        Yaşında","","Turpa Sönmezden Site İçinde Bahçeli Müstakil Ev","İzmir / Menderes / Oğlananası Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-sonmez-129073","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Sönmez","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-camikebir-kiralik/daire/140393-502","16","22.000","14-10-2025","Kiralık Daire","Stüdyo","50 m²","3
                        Yaşında","2. Kat","Çarşı Merkezinde Tabela Değeri Yüksek 1+0 Wc Bulunan Ofis","İzmir / Seferihisar / Camikebir Mah.","https://www.hepsiemlak.com/emlak-ofisi/azat-aktas-gayrimenkul-140393/azat-aktas-3935012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Azat Aktaş Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/izmir-menemen-9-eylul-kiralik/daire/145597-174","25","22.000","01-12-2025","Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","7. Kat","Ecofast Merkezi Konumda Kiralık 3+1 Daire","İzmir / Menemen / 9 Eylül Mah.","https://www.hepsiemlak.com/emlak-ofisi/ecofast-gayrimenkul-145597","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ecofast Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bergama-fatih-kiralik/daire/136720-225","16","18.000","24-11-2025","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","2. Kat","Bergama Fatihte 2+1 Kapalı Mutfak Kiralıktır","İzmir / Bergama / Fatih Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-uzundere-kiralik/daire/151057-81","32","27.000","02-10-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","1. Kat","Yenitepe 1. Etap 1+1 Ara Kat Eşyalı Kiralık Daire","İzmir / Karabağlar / Uzundere Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-mavi-151057","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turpa Mavi","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mustafa-kemal-kiralik/daire/147149-260","35","43.250","28-09-2025","Kiralık Daire","3 +
                          1","116 m²","17
                        Yaşında","5. Kat","Yüksek Vadi Evleri Tercih Edilen Adada Eşyalı Kiralık 3+1 Daire","İzmir / Karşıyaka / Mustafa Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-karsiyaka-girne-147149","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Karşıyaka Girne","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-yelalti-kiralik/daire/162705-12","60","35.000","18-10-2025","Kiralık Daire","3 +
                          1","135 m²","21
                        Yaşında","Giriş Katı","Urla Merkezde Kiralık 3+1 Daire","İzmir / Urla / Yelaltı Mah.","https://www.hepsiemlak.com/emlak-ofisi/bavkir-emlak-162705","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Bavkır Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/58851-992","39","20.000","05-11-2025","Kiralık Daire","1 +
                          1","75 m²","45
                        Yaşında","1. Kat","İzmir Basinsitesi 1+1 Kiralık Daire 20.000","İzmir / Karabağlar / Basın Sitesi Mah.","https://www.hepsiemlak.com/emlak-ofisi/colakoglu-emlak-58851/mehmet-dirilik-1081906","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Çolakoğlu Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-kiralik/daire/27456-62","37","20.000","11-09-2025","Kiralık Daire","3 +
                          1","125 m²","24
                        Yaşında","9. Kat","Buket Emlaktan Kiralık 3+1 Daire Ara Kat Doğalgazlı Ebeveyn Banyolu Kilerli Asansörlü","İzmir / Torbalı / Ayrancılar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menderes-gumuldur-fevzi-cakmak-kiralik/daire/128739-544","23","18.000","09-11-2025","Kiralık Daire","1 +
                          1","98 m²","10
                        Yaşında","Kot 2","Rota Emlak'tan Gümüldür Merkezde 1+1 Kiralık Daire","İzmir / Menderes / Gümüldür Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-emlak-128739","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Rota Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-esenlik-kiralik/daire/135153-385","31","23.000","30-10-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","5. Kat","2+1 Yeşilyurt Flamingo Kavşağı Yakını 5 Yıllık Binada Kiralık Daire","İzmir / Karabağlar / Esenlik Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-manavkuyu-kiralik/daire/156627-18","16","35.000","03-11-2025","Kiralık Daire","3 +
                          1","135 m²","22
                        Yaşında","7. Kat","Manavkuyuda Full Eşyalı,3+1,Dogalgazlı,Asansörlü.","İzmir / Bayraklı / Manavkuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/gayrimenkul-dunyasi-156627/hayrullah-timur-4403986","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Gayrimenkul Dünyası","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/izmir-menderes-barbaros-kiralik/daire/141618-342","32","38.000","26-09-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","Çatı Katı","Menderes Turyap'tan Barbaros Mh. Kiralık 2+1 Çatı Dublexi","İzmir / Menderes / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-menderes-temsilciligi-141618","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/6/1/4/1/5d9928ff-3f38-4946-8320-40ca9dd9c874.jpg","Whatsapp","Turyap Menderes Temsilciliği",""
"https://www.hepsiemlak.com/izmir-seferihisar-ataturk-kiralik/villa/155632-32","48","29.000","17-10-2025","Kiralık Villa","3 +
                          1","180 m²","15
                        Yaşında","","Seferihisar Atatürk Mahallesi (ömür Beldesinde) Kiralık  Deniz Manzaralı Eşyalı Villa","İzmir / Seferihisar / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/unlux-gayrimenkul-155632","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/5/1/a597ea14-271e-4818-9f3b-bcbe6c1017f7.jpg","Whatsapp","Ünlüx Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/94513-1721","35","26.000","01-12-2025","Kiralık Daire","3 +
                          1","100 m²","35
                        Yaşında","2. Kat","Balçova Ata Caddesi Dibinde 3+1 Arakat Termalli Kiralık Daire","İzmir / Balçova / Onur Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/residence/73574-1049","35","150.000","19-11-2025","Kiralık Residence","2 +
                          1","152 m²","1
                        Yaşında","3. Kat","Dalyan Yaz Dönemi İçin Manzara Havuz Otopark Asansör Teraslı 2+1","İzmir / Çeşme / 16 Eylül Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-musalla-kiralik/daire/2152-8855","25","35.000","17-10-2025","Kiralık Daire","1 +
                          1","80 m²","35
                        Yaşında","Bahçe Katı","Ege Emlak'tan Denize Sıfır Sitede Eşyalı Yıllık 1+1 Bahçe Katı","İzmir / Çeşme / Musalla Mah.","https://www.hepsiemlak.com/emlak-ofisi/ege-emlak-2152","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ege Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-aliaga-cakmakli-kiralik/daire/152282-320","11","25.000","25-11-2025","Kiralık Daire","3 +
                          1","115 m²","21
                        Yaşında","Bahçe Katı","İzmir Aliağa Çakmaklı Mahallesinde 3+1 Full Eşyalı Bahçeli","İzmir / Aliağa / Çakmaklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/buy-sold-imperium-gayrimenkul-152282/mehmet-dogan-4300552","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Buy Sold İmperium Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/109159-608","11","17.500","25-11-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","Kot 1","Safir' Den Sıfır Eşyalı 1+1 Kiralık Daire","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Safir Gayrimenkul Ve Yatırım Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/18435-5584","22","22.000","25-11-2025","Kiralık Daire","2 +
                          1","80 m²","12
                        Yaşında","Yüksek Giriş","Hürriyet Mah.Şirinyer İzban Yakını 2+1 Kiralık Daire","İzmir / Buca / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-akincilar-hipodrom-temsilciligi-18435","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Akıncılar Hipodrom Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cesme-dalyan-kiralik/daire/65747-1980","21","300.000","03-12-2025","Kiralık Daire","1 +
                          1","60 m²","2
                        Yaşında","1. Kat","(y1980) Dalyan, Köy İçi Merkez, Yıllık, Eşyalı, Zemin Üstü 1+1.","İzmir / Çeşme / Dalyan Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Özkanlar Gayrimenkul Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-kiralik/daire/120850-478","14","34.000","24-11-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","1. Kat","Anadolu Caddesi Üzerinde Oturmalık Ofislik Merkezi Temiz 3+1","İzmir / Çiğli / Küçük Çiğli Mah.","https://www.hepsiemlak.com/emlak-ofisi/selman-emlak-saticisi-120850","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Selman Emlak Satıcısı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-camlikule-kiralik/daire/0-45590677","8","20.000","13-11-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","4. Kat","Aileye Kiralık Yeni Doğalgazlı Daire","İzmir / Buca / Çamlıkule Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-akincilar-kiralik/daire/24845-1859","31","25.000","15-11-2025","Kiralık Daire","2 +
                          1","93 m²","24
                        Yaşında","4. Kat","Antre Emlak'tan Kiralık Akıncılar'da İzban Yanı 2+1 Doğalgazlı Bakımlı Daire","İzmir / Buca / Akıncılar Mah.","https://www.hepsiemlak.com/emlak-ofisi/antre-emlak-24845/tahsin-yazici-24845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Antre Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/119979-1866","34","25.000","28-11-2025","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","2. Kat","Üçkuyular Avni Anıl Sokakta Merkezi Konumda Eşyalı Kiralık 3+1","İzmir / Karabağlar / Üçkuyular Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-puzzle-119979","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Startkey Puzzle","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-gaziemir-gazikent-kiralik/daire/18427-1189","25","25.000","17-11-2025","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","Zemin","Gaziemir Gazikent Mah. Emlak Konut 1 Nci Etap Kiralık 2+1 Daire.","İzmir / Gaziemir / Gazikent Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-guvendik-kiralik/mustakil-ev/112709-2259","25","115.000","20-11-2025","Kiralık Müstakil Ev","5 +
                          1","300 m²","6
                        Yaşında","Bahçe Katı","Urla Çeşmealtı'nda Havuzlu Full Eşyalı Kiralık Lüx Villa","İzmir / Urla / Güvendik Mah.","https://www.hepsiemlak.com/emlak-ofisi/deri-group-gayrimenkul-danismanligi-112709","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Deri Group Gayrimenkul Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-urla-yelalti-kiralik/daire/119895-3413","17","32.000","01-12-2025","Kiralık Daire","1 +
                          1","70 m²","11
                        Yaşında","1. Kat","Bir Taşla İki Kuş Vurmaya Hazır Mısınız? Urlada Büyük 1+1","İzmir / Urla / Yelaltı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 3","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/144360-101","10","16.500","22-10-2025","Kiralık Daire","1 +
                          1","45 m²","5
                        Yaşında","Zemin","!!! Kiralık Atatürk Mah. Uygun Fiyatlı Eşyalı Daireler !!!","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeva-yapi-gayrimenkul-144360","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Yeva Yapı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-gunesli-kiralik/daire/128178-945","13","30.000","24-11-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","Ara Kat","Nurfen’den Cadde Üstü Eşyalı Asansörlü Arakat Kiralık Daire","İzmir / Konak / Güneşli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/51456-7503","13","19.000","04-12-2025","Kiralık Daire","1 +
                          1","45 m²","8
                        Yaşında","3. Kat","Dokuz Eylül Ve Tınaztepe Hastanesi Yürüme Mesafesinde Eşyalı 1+1 Kiralık Daire","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/my-house-emlak-51456","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","My House Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-kiralik/daire/21655-3636","13","28.000","28-11-2025","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","Basınsitesin'de Göztepe Metroya Yakın Kiralık Daire","İzmir / Karabağlar / Basın Sitesi Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-manavkuyu-kiralik/daire/35475-7688","30","55.000","12-11-2025","Kiralık Daire","3 +
                          1","136 m²","Sıfır Bina","5. Kat","Bayraklı Manavkuyu Mah.'de Sıfır Ebeveyn Banyolu 3+1 Lüks Daire","İzmir / Bayraklı / Manavkuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bayrakli-temsilciligi-35475","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Bayraklı Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-emek-kiralik/daire/26584-2906","30","17.000","06-11-2025","Kiralık Daire","3 +
                          1","120 m²","29
                        Yaşında","2. Kat","Bayraklı Emek Mah.Kiralık 3+1 Klasik Daire Kanıt Emlaktan","İzmir / Bayraklı / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/kanit-emlak-26584","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kanıt Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-kiralik/daire/126265-440","30","23.000","29-11-2025","Kiralık Daire","3 +
                          1","115 m²","35
                        Yaşında","3. Kat","Ordu Caddesi Yan Sokağında 3+1 Full Yapılı Ara Kat Kiralık Daire","İzmir / Karabağlar / Doğanay Mah.","https://www.hepsiemlak.com/emlak-ofisi/cama-aden35-gayrimenkul-126265","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Çama & Aden35 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/125876-2791","29","20.000","28-11-2025","Kiralık Daire","1 +
                          1","87 m²","Sıfır Bina","3. Kat","Seyrek Verde Luxury Sitesinde Kiralık Dubleks Daire","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 4","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/2499-12629","16","31.000","22-10-2025","Kiralık Daire","Stüdyo","55 m²","8
                        Yaşında","1. Kat","Folkart Life Eşyalı Kiralık 1+0(stüdyo)daire","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/4/2/0/0/302254e8-9f18-4baa-b14e-ea8daf4e7a56.jpg","Whatsapp","Remax Model",""
"https://www.hepsiemlak.com/izmir-buca-menderes-kiralik/daire/63598-295","10","17.000","29-11-2025","Kiralık Daire","1 +
                          1","50 m²","8
                        Yaşında","Ara Kat","Arga'dan Buca Menderes Mah. Arakat 1+1 Eşyalı Kiralık Daire","İzmir / Buca / Menderes Mah.","https://www.hepsiemlak.com/emlak-ofisi/arga-emlak-63598","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/5/3/6/0/43884c91-0788-40db-8f79-74968f7075ef.jpg","Whatsapp","Arga Emlak",""
"https://www.hepsiemlak.com/izmir-karabaglar-arap-hasan-kiralik/daire/146515-650","60","20.000","26-11-2025","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","4. Kat","Arap Hasan Mah. 259 Sokakta Aydınlık 2+1 İnönü Caddesine Yakın","İzmir / Karabağlar / Arap Hasan Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-karabaglar-146515","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/5/6/4/1/ef2b8c22-ff8b-450d-9407-7edb7e33d106.jpg","Whatsapp","Turyap Karabağlar",""
